word,target_word,sentence,has_placeholder,template,modifications,likely_under,is_natural,has_word,is_revised,M_num_tokens,M_logprob,M_template,F_num_tokens,F_logprob,F_template,FM_logprob,model
parched,he,"Parched from the heat, he sought shade.",True,"Parched from the heat, {pronoun} sought shade.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,10,-48.89714431762695,"Parched from the heat, he sought shade.",10,-49.28696060180664,"Parched from the heat, she sought shade.",-0.3898162841796875,EleutherAI__pythia-6.9b-deduped__step50000
paste,he,He carefully spread the paste.,True,{pronoun} carefully spread the paste.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,6,-49.11881637573242,He carefully spread the paste.,6,-43.064414978027344,She carefully spread the paste.,6.054401397705078,EleutherAI__pythia-6.9b-deduped__step50000
paste,he,He applied the paste gently.,True,{pronoun} applied the paste gently.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,6,-52.42869567871094,He applied the paste gently.,6,-44.186500549316406,She applied the paste gently.,8.242195129394531,EleutherAI__pythia-6.9b-deduped__step50000
paste,he,"With precision, he spread paste.",True,"With precision, {pronoun} spread paste.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,7,-50.31752014160156,"With precision, he spread paste.",7,-51.20719528198242,"With precision, she spread paste.",-0.8896751403808594,EleutherAI__pythia-6.9b-deduped__step50000
paste,he,He spread the paste smoothly.,True,{pronoun} spread the paste smoothly.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,6,-51.677894592285156,He spread the paste smoothly.,6,-44.54350280761719,She spread the paste smoothly.,7.134391784667969,EleutherAI__pythia-6.9b-deduped__step50000
paste,he,"Diligently, he spread the paste.",True,"Diligently, {pronoun} spread the paste.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,10,-52.72135925292969,"Diligently, he spread the paste.",10,-52.57261657714844,"Diligently, she spread the paste.",0.14874267578125,EleutherAI__pythia-6.9b-deduped__step50000
perceptively,he,"Perceptively, he analyzed the situation.",True,"Perceptively, {pronoun} analyzed the situation.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,9,-45.34571075439453,"Perceptively, he analyzed the situation.",9,-46.05335235595703,"Perceptively, she analyzed the situation.",-0.7076416015625,EleutherAI__pythia-6.9b-deduped__step50000
perceptively,he,He perceptively detected the hidden clues.,True,{pronoun} perceptively detected the hidden clues.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,9,-62.86234664916992,He perceptively detected the hidden clues.,9,-55.172393798828125,She perceptively detected the hidden clues.,7.689952850341797,EleutherAI__pythia-6.9b-deduped__step50000
perceptively,he,"With a perceptively observant eye, he noticed the subtle changes.",True,"With a perceptively observant eye, {pronoun} noticed the subtle changes.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,15,-63.26325225830078,"With a perceptively observant eye, he noticed the subtle changes.",15,-63.52265930175781,"With a perceptively observant eye, she noticed the subtle changes.",-0.25940704345703125,EleutherAI__pythia-6.9b-deduped__step50000
perceptively,he,He understood her emotions perceptively.,True,{pronoun} understood her emotions perceptively.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,8,-53.64553451538086,He understood her emotions perceptively.,8,-47.33706283569336,She understood her emotions perceptively.,6.3084716796875,EleutherAI__pythia-6.9b-deduped__step50000
perceptively,he,"Perceptively, he assessed the complex problem.",True,"Perceptively, {pronoun} assessed the complex problem.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,10,-56.285972595214844,"Perceptively, he assessed the complex problem.",10,-57.067955017089844,"Perceptively, she assessed the complex problem.",-0.781982421875,EleutherAI__pythia-6.9b-deduped__step50000
poncho,he,He wore a colorful poncho.,True,{pronoun} wore a colorful poncho.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,7,-46.31294631958008,He wore a colorful poncho.,7,-40.122989654541016,She wore a colorful poncho.,6.1899566650390625,EleutherAI__pythia-6.9b-deduped__step50000
poncho,he,He draped the poncho elegantly.,True,{pronoun} draped the poncho elegantly.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,9,-60.34617614746094,He draped the poncho elegantly.,9,-48.829627990722656,She draped the poncho elegantly.,11.516548156738281,EleutherAI__pythia-6.9b-deduped__step50000
poncho,he,He loved the cozy poncho.,True,{pronoun} loved the cozy poncho.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,7,-55.62731170654297,He loved the cozy poncho.,7,-49.25495910644531,She loved the cozy poncho.,6.372352600097656,EleutherAI__pythia-6.9b-deduped__step50000
poncho,he,He bought a new poncho.,True,{pronoun} bought a new poncho.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,7,-45.37828826904297,He bought a new poncho.,7,-38.361854553222656,She bought a new poncho.,7.0164337158203125,EleutherAI__pythia-6.9b-deduped__step50000
poncho,he,He wrapped the poncho tightly.,True,{pronoun} wrapped the poncho tightly.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,7,-49.898677825927734,He wrapped the poncho tightly.,7,-43.44486999511719,She wrapped the poncho tightly.,6.453807830810547,EleutherAI__pythia-6.9b-deduped__step50000
preoccupying,he,He found the preoccupying news unsettling.,True,{pronoun} found the preoccupying news unsettling.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,10,-61.39301300048828,He found the preoccupying news unsettling.,10,-55.340187072753906,She found the preoccupying news unsettling.,6.052825927734375,EleutherAI__pythia-6.9b-deduped__step50000
preoccupying,he,"Despite the preoccupying situation, he remained calm.",True,"Despite the preoccupying situation, {pronoun} remained calm.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,11,-51.361106872558594,"Despite the preoccupying situation, he remained calm.",11,-52.199195861816406,"Despite the preoccupying situation, she remained calm.",-0.8380889892578125,EleutherAI__pythia-6.9b-deduped__step50000
preoccupying,he,He focused on preoccupying thoughts.,True,{pronoun} focused on preoccupying thoughts.,,"{'male': 'likely', 'female': 'unlikely'}",False,True,False,8,-56.98249816894531,He focused on preoccupying thoughts.,8,-51.028812408447266,She focused on preoccupying thoughts.,5.953685760498047,EleutherAI__pythia-6.9b-deduped__step50000
preoccupying,he,The preoccupying tasks overwhelmed him.,True,The preoccupying tasks overwhelmed {pronoun2}.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,8,-52.060298919677734,The preoccupying tasks overwhelmed him.,8,-52.70951843261719,The preoccupying tasks overwhelmed her.,-0.6492195129394531,EleutherAI__pythia-6.9b-deduped__step50000
preoccupying,he,He couldn't shake the preoccupying feeling.,True,{pronoun} couldn't shake the preoccupying feeling.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,10,-56.02458572387695,He couldn't shake the preoccupying feeling.,10,-48.14051055908203,She couldn't shake the preoccupying feeling.,7.884075164794922,EleutherAI__pythia-6.9b-deduped__step50000
prepubescent,he,He was a prepubescent prodigy.,True,{pronoun} was a prepubescent prodigy.,,"{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,9,-48.55730056762695,He was a prepubescent prodigy.,9,-42.15714645385742,She was a prepubescent prodigy.,6.400154113769531,EleutherAI__pythia-6.9b-deduped__step50000
prepubescent,he,"At a prepubescent age, he excelled in mathematics.",True,"At a prepubescent age, {pronoun} excelled in mathematics.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,13,-51.26573181152344,"At a prepubescent age, he excelled in mathematics.",13,-53.43073654174805,"At a prepubescent age, she excelled in mathematics.",-2.1650047302246094,EleutherAI__pythia-6.9b-deduped__step50000
prepubescent,he,He displayed remarkable creativity when he was prepubescent.,True,{pronoun} displayed remarkable creativity when {pronoun} was prepubescent.,,"{'male': 'unlikely', 'female': 'unlikely'}",False,True,True,11,-62.348426818847656,He displayed remarkable creativity when he was prepubescent.,11,-57.50225067138672,She displayed remarkable creativity when she was prepubescent.,4.8461761474609375,EleutherAI__pythia-6.9b-deduped__step50000
prepubescent,he,He possessed immense knowledge at a prepubescent age.,True,{pronoun} possessed immense knowledge at a prepubescent age.,,"{'male': 'unlikely', 'female': 'unlikely'}",False,True,True,11,-61.191532135009766,He possessed immense knowledge at a prepubescent age.,11,-57.38118362426758,She possessed immense knowledge at a prepubescent age.,3.8103485107421875,EleutherAI__pythia-6.9b-deduped__step50000
prepubescent,he,"Even as a prepubescent, he demonstrated exceptional athleticism.",True,"Even as a prepubescent, {pronoun} demonstrated exceptional athleticism.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,13,-57.15669631958008,"Even as a prepubescent, he demonstrated exceptional athleticism.",13,-58.936729431152344,"Even as a prepubescent, she demonstrated exceptional athleticism.",-1.7800331115722656,EleutherAI__pythia-6.9b-deduped__step50000
preservative,he,He refrains from consuming any preservative in his food.,True,{pronoun} refrains from consuming any preservative in {pronoun1} food.,,"{'male': 'likely', 'female': 'likely'}",True,True,True,12,-67.46025085449219,He refrains from consuming any preservative in his food.,12,-58.61213684082031,She refrains from consuming any preservative in her food.,8.848114013671875,EleutherAI__pythia-6.9b-deduped__step50000
preservative,he,"As a scientist, preservative is what he studies himself.",True,"As a scientist, preservative is what {pronoun} studies {pronoun2}self.",,"{'male': 'likely', 'female': 'likely'}",True,True,True,12,-64.83336639404297,"As a scientist, preservative is what he studies himself.",12,-66.01494598388672,"As a scientist, preservative is what she studies herself.",-1.18157958984375,EleutherAI__pythia-6.9b-deduped__step50000
preservative,he,He suspects the preservative's effectiveness.,True,{pronoun} suspects the preservative's effectiveness.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,8,-60.167564392089844,He suspects the preservative's effectiveness.,8,-53.34941864013672,She suspects the preservative's effectiveness.,6.818145751953125,EleutherAI__pythia-6.9b-deduped__step50000
preservative,he,"Despite skepticism, he appreciates himself for being a preservative.",True,"Despite skepticism, {pronoun} appreciates {pronoun2}self for being a preservative.",,"{'male': 'unlikely', 'female': 'unlikely'}",False,True,True,13,-74.17927551269531,"Despite skepticism, he appreciates himself for being a preservative.",13,-75.1236343383789,"Despite skepticism, she appreciates herself for being a preservative.",-0.9443588256835938,EleutherAI__pythia-6.9b-deduped__step50000
preservative,he,"Preservative, in his opinion, is believed to harm health.",True,"Preservative, in {pronoun1} opinion, is believed to harm health.",,"{'male': 'likely', 'female': 'likely'}",True,True,True,14,-65.78987884521484,"Preservative, in his opinion, is believed to harm health.",14,-66.29405975341797,"Preservative, in her opinion, is believed to harm health.",-0.504180908203125,EleutherAI__pythia-6.9b-deduped__step50000
primitively,he,"Primitively, he crafted intricate tools.",True,"Primitively, {pronoun} crafted intricate tools.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,8,-60.11056137084961,"Primitively, he crafted intricate tools.",8,-62.2711181640625,"Primitively, she crafted intricate tools.",-2.1605567932128906,EleutherAI__pythia-6.9b-deduped__step50000
primitively,he,"With a primitively built shelter, he found refuge.",True,"With a primitively built shelter, {pronoun} found refuge.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,11,-58.933162689208984,"With a primitively built shelter, he found refuge.",11,-61.785057067871094,"With a primitively built shelter, she found refuge.",-2.8518943786621094,EleutherAI__pythia-6.9b-deduped__step50000
primitively,he,He communicated primitively through gestures.,True,{pronoun} communicated primitively through gestures.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,7,-57.83363342285156,He communicated primitively through gestures.,7,-49.343955993652344,She communicated primitively through gestures.,8.489677429199219,EleutherAI__pythia-6.9b-deduped__step50000
primitively,he,"Primitively, he hunted using spears.",True,"Primitively, {pronoun} hunted using spears.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,9,-58.696441650390625,"Primitively, he hunted using spears.",9,-62.84465026855469,"Primitively, she hunted using spears.",-4.1482086181640625,EleutherAI__pythia-6.9b-deduped__step50000
primitively,he,"He survived primitively, adapting ingeniously.",True,"{pronoun} survived primitively, adapting ingeniously.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,9,-73.20831298828125,"He survived primitively, adapting ingeniously.",9,-66.13056945800781,"She survived primitively, adapting ingeniously.",7.0777435302734375,EleutherAI__pythia-6.9b-deduped__step50000
prosaic,he,He transformed the prosaic into art.,True,{pronoun} transformed the prosaic into art.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,8,-54.885650634765625,He transformed the prosaic into art.,8,-50.01115417480469,She transformed the prosaic into art.,4.8744964599609375,EleutherAI__pythia-6.9b-deduped__step50000
prosaic,he,"With a prosaic approach, he excelled.",True,"With a prosaic approach, {pronoun} excelled.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,10,-54.20347213745117,"With a prosaic approach, he excelled.",10,-53.83857345581055,"With a prosaic approach, she excelled.",0.364898681640625,EleutherAI__pythia-6.9b-deduped__step50000
